Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
22,437,3,3,2064,3849,1039,73,556.0,322.0,1264,140,702.0,374.7,13530892.4485,13729.9771167,72.8,34.2,437,36,437,72.8,34.2,437,36,437,72.8,34.2,437,36,0,0,0,0,60,60,6864.98856,6864.98856,73,1264,985.5,297.5,531037.5,0,0,1,0,0,0,0,0,1.0,985.5,556.0,702.0,60,0,0,0,0,0,0,3,2064,3,3849,64,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
41637,167,1,2,774,1534,922,149,535.5,257.7,500,271,385.5,76.3,13820359.2814,17964.0718563,55.7,45.9,167,43,167,55.7,45.9,167,43,167,55.7,45.9,167,43,0,0,0,0,20,40,5988.02395,11976.0479,149,922,769.3,253.3,192533.3,0,0,0,0,1,0,0,0,2.0,769.3,535.5,385.5,20,0,0,0,0,0,0,1,774,2,1534,32,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8080,19208936,238,236,320348,122720,981,261,621.0,240.0,1365,19,692.0,448.7,23065.7232,24.6760154,40525.2,72856.9,19208936,30490,19208936,40525.2,72856.9,19208936,30490,19208936,40525.2,72856.9,19208936,30490,1,0,0,0,4760,4720,12.39007,12.28595,19,1365,934.7,416.9,82398367.9,1,0,0,1,1,0,0,0,1.0,934.7,621.0,692.0,4760,0,0,0,0,0,0,238,320348,236,122720,65535,512,237,20,0.0,0.0,0,0,0.0,0.0,0,0,Heartbleed
38112,61315465,310,101,256370,99889,258,121,189.5,45.7,781,585,683.0,65.3,5810.2634,6.7030398,149186.0,107103.4,61315465,77561,61315465,149186.0,107103.4,61315465,77561,61315465,149186.0,107103.4,61315465,77561,1,0,0,0,6200,2020,5.05582,1.64722,121,781,866.8,380.7,59577380.4,1,0,1,1,0,0,0,0,0.0,866.8,189.5,683.0,6200,0,0,0,0,0,0,310,256370,101,99889,0,8192,309,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
110,104118192,236,310,179596,138880,1343,389,866.0,318.0,1271,513,892.0,252.7,3058.793,5.2440403,190692.7,258489.5,104118192,188987,104118192,190692.7,258489.5,104118192,188987,104118192,190692.7,258489.5,104118192,188987,1,0,0,0,4720,6200,2.26665,2.97739,389,1343,583.3,74.6,3036250.3,0,0,0,1,1,0,0,0,1.0,583.3,866.0,892.0,4720,0,0,0,0,0,0,236,179596,310,138880,128,31,235,20,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force
443,466,3,2,2670,718,451,67,259.0,128.0,1104,749,926.5,118.3,7270386.2661,10729.6137339,93.2,99.0,466,34,466,93.2,99.0,466,34,466,93.2,99.0,466,34,1,0,0,0,60,40,6437.76824,4291.84549,67,1104,677.6,390.4,762060.8,0,1,1,1,1,0,0,0,1.0,677.6,259.0,926.5,60,0,0,0,0,0,0,3,2670,2,718,256,29,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8124,387,2,3,2362,2247,224,202,213.0,7.3,808,14,411.0,264.7,11909560.7235,12919.8966408,77.4,40.9,387,15,387,77.4,40.9,387,15,387,77.4,40.9,387,15,1,0,0,0,40,60,5167.95866,7751.93798,14,808,921.8,23.0,2645.0,1,1,0,1,1,0,0,0,2.0,921.8,213.0,411.0,40,0,0,0,0,0,0,2,2362,3,2247,32,8192,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,318,5,2,6445,906,1366,129,747.5,412.3,1301,950,1125.5,117.0,23116352.2013,22012.5786164,45.4,82.6,318,19,318,45.4,82.6,318,19,318,45.4,82.6,318,19,0,0,0,0,100,40,15723.27044,6289.30818,129,1366,1050.1,791.3,4382931.6,1,0,0,0,0,0,0,0,0.0,1050.1,747.5,1125.5,100,0,0,0,0,0,0,5,6445,2,906,29,29,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8080,119085929,551,69,460085,64101,799,686,742.5,37.7,1426,1106,1266.0,106.7,4401.7459,5.2063246,192074.1,161006.8,119085929,190473,119085929,192074.1,161006.8,119085929,190473,119085929,192074.1,161006.8,119085929,190473,1,0,0,0,11020,1380,4.62691,0.57941,686,1426,845.5,638.7,252908594.0,0,1,0,1,1,0,0,0,0.0,845.5,742.5,1266.0,11020,0,0,0,0,0,0,551,460085,69,64101,0,329,550,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
43078,59509871,456,120,356592,24360,1444,752,1098.0,230.7,1115,734,924.5,127.0,6401.4926,9.6790665,103315.7,12511.5,59509871,36160,59509871,103315.7,12511.5,59509871,36160,59509871,103315.7,12511.5,59509871,36160,0,0,0,0,9120,2400,7.66259,2.01647,734,1444,661.4,576.8,191628649.0,0,0,1,0,0,0,0,0,0.0,661.4,1098.0,924.5,9120,0,0,0,0,0,0,456,356592,120,24360,8192,0,455,20,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
25,403,3,1,891,1156,460,35,247.5,141.7,1135,424,779.5,237.0,5079404.4665,9925.5583127,100.8,118.2,403,29,403,100.8,118.2,403,29,403,100.8,118.2,403,29,1,0,0,0,60,20,7444.16873,2481.38958,35,1135,511.8,66.2,17556.2,1,0,0,1,0,0,0,0,0.0,511.8,247.5,779.5,60,0,0,0,0,0,0,3,891,1,1156,64,31,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
3389,339,1,1,70,733,527,331,429.0,65.3,32,11,21.5,7.0,2368731.5634,5899.7050147,169.5,90.0,339,32,339,169.5,90.0,339,32,339,169.5,90.0,339,32,1,0,0,0,20,20,2949.85251,2949.85251,11,527,401.5,331.5,219784.5,1,0,0,1,1,0,0,0,1.0,401.5,429.0,21.5,20,0,0,0,0,0,0,1,70,1,733,512,29,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,67624085,227,314,29056,423586,1107,617,862.0,163.3,938,658,798.0,93.3,6693.5028,8.0001082,124998.3,241003.3,67624085,7972,67624085,124998.3,241003.3,67624085,7972,67624085,124998.3,241003.3,67624085,7972,0,0,0,0,4540,6280,3.35679,4.64332,617,1107,836.7,729.3,287715195.7,1,1,1,0,1,0,0,0,1.0,836.7,862.0,798.0,4540,0,0,0,0,0,0,227,29056,314,423586,29,29,226,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
56912,81644299,152,33,45296,18579,1318,1296,1307.0,7.3,1198,1123,1160.5,25.0,782.3571,2.2659267,441320.5,628575.3,81644299,199703,81644299,441320.5,628575.3,81644299,199703,81644299,441320.5,628575.3,81644299,199703,0,0,0,0,3040,660,1.86173,0.40419,1123,1318,345.3,144.4,3858368.0,1,1,1,0,0,0,0,0,0.0,345.3,1307.0,1160.5,3040,0,0,0,0,0,0,152,45296,33,18579,65535,65535,151,20,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - XSS
443,57723011,463,116,410681,80504,968,408,688.0,186.7,851,747,799.0,34.7,8509.3447,10.0306618,99694.3,18959.0,57723011,55936,57723011,99694.3,18959.0,57723011,55936,57723011,99694.3,18959.0,57723011,55936,0,0,0,0,9260,2320,8.02106,2.0096,408,968,848.3,570.3,188284717.3,1,1,0,0,1,0,0,0,0.0,848.3,688.0,799.0,9260,0,0,0,0,0,0,463,410681,116,80504,29,29,462,20,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
8080,12960659,763,378,612689,100548,1179,122,650.5,352.3,1201,1150,1175.5,17.0,55030.9209,88.035647,11359.0,12760.3,12960659,10977,12960659,11359.0,12760.3,12960659,10977,12960659,11359.0,12760.3,12960659,10977,1,0,0,0,15260,7560,58.87046,29.16518,122,1201,625.1,448.9,229875901.7,0,1,0,1,0,0,0,0,0.0,625.1,650.5,1175.5,15260,0,0,0,0,0,0,763,612689,378,100548,8192,256,762,20,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
25,13905033,592,259,281200,81844,1384,987,1185.5,132.3,459,433,446.0,8.7,26108.8197,61.2008616,16339.6,3536.5,13905033,13850,13905033,16339.6,3536.5,13905033,13850,13905033,16339.6,3536.5,13905033,13850,0,0,0,0,11840,5180,42.57451,18.62635,433,1384,426.6,234.3,46701309.9,1,0,0,0,1,0,0,0,0.0,426.6,1185.5,446.0,11840,0,0,0,0,0,0,592,281200,259,81844,8192,65535,591,20,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Sql Injection
25,312,3,0,1227,0,672,347,509.5,108.3,718,6,362.0,237.3,3932692.3077,9615.3846154,104.0,37.7,312,18,312,104.0,37.7,312,18,0,0,0,0,0,0,0,0,0,60,0,9615.38462,0.0,6,718,409.0,409.0,501843.0,1,0,0,0,0,0,0,0,0.0,409.0,509.5,362.0,60,0,0,0,0,0,0,3,1227,0,0,32,512,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
445,60887308,350,80,278950,51040,704,581,642.5,41.0,1221,173,697.0,349.3,5419.6845,7.0622272,141598.4,250159.7,60887308,40784,60887308,141598.4,250159.7,60887308,40784,60887308,141598.4,250159.7,60887308,40784,1,0,0,0,7000,1600,5.74832,1.3139,173,1221,767.4,530.0,120797600.2,0,0,0,1,1,0,0,0,0.0,767.4,642.5,697.0,7000,0,0,0,0,0,0,350,278950,80,51040,256,8192,349,20,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
80,36663834,221,386,240669,89938,746,440,593.0,102.0,227,72,149.5,51.7,9017.2512,16.5558245,60401.7,81931.0,36663834,38871,36663834,60401.7,81931.0,36663834,38871,36663834,60401.7,81931.0,36663834,38871,0,0,0,0,4420,7720,6.02774,10.52809,72,746,544.7,248.3,37429710.6,1,1,0,0,1,0,0,0,2.0,544.7,593.0,149.5,4420,0,0,0,0,0,0,221,240669,386,89938,0,128,220,20,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
80,28351345,786,70,442518,41440,711,122,416.5,196.3,15,15,15.0,0.0,17070.0191,30.1925711,33120.7,49483.3,28351345,11514,28351345,33120.7,49483.3,28351345,11514,28351345,33120.7,49483.3,28351345,11514,1,0,0,0,15720,1400,27.72355,2.46902,15,711,565.4,468.5,187924722.1,0,1,0,1,0,0,0,0,0.0,565.4,416.5,15.0,15720,0,0,0,0,0,0,786,442518,70,41440,255,0,785,20,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force
445,10450543,321,294,294999,345156,868,726,797.0,47.3,1311,855,1083.0,152.0,61255.6687,58.8486168,16992.8,9839.3,10450543,13272,10450543,16992.8,9839.3,10450543,13272,10450543,16992.8,9839.3,10450543,13272,1,0,0,0,6420,5880,30.71611,28.13251,726,1311,1040.9,81.6,4090609.2,0,1,0,1,1,0,0,0,1.0,1040.9,797.0,1083.0,6420,0,0,0,0,0,0,321,294999,294,345156,29,128,320,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
443,79036967,411,268,82611,217080,675,347,511.0,109.3,453,170,311.5,94.3,3791.7826,8.5909167,116402.0,181381.8,79036967,10011,79036967,116402.0,181381.8,79036967,10011,79036967,116402.0,181381.8,79036967,10011,1,0,0,0,8220,5360,5.2001,3.39082,170,675,441.4,198.0,26630209.1,0,0,0,1,0,0,0,0,1.0,441.4,511.0,311.5,8220,0,0,0,0,0,0,411,82611,268,217080,31,256,410,20,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
21,23286645,617,78,852694,12012,402,395,398.5,2.3,1286,1011,1148.5,91.7,37133.1293,29.8454329,33506.0,31090.4,23286645,29419,23286645,33506.0,31090.4,23286645,29419,23286645,33506.0,31090.4,23286645,29419,1,0,0,0,12340,1560,26.49587,3.34956,395,1286,1244.2,1209.6,1016901043.3,1,1,0,1,0,0,0,0,0.0,1244.2,398.5,1148.5,12340,0,0,0,0,0,0,617,852694,78,12012,65535,256,616,20,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
110,79379017,58,180,62582,27180,675,472,573.5,67.7,925,38,481.5,295.7,1130.8026,2.9982735,333525.3,37948.5,79379017,150511,79379017,333525.3,37948.5,79379017,150511,79379017,333525.3,37948.5,79379017,150511,1,0,0,0,1160,3600,0.73067,2.2676,38,925,377.2,148.7,5265973.1,0,0,1,1,0,0,0,0,3.0,377.2,573.5,481.5,1160,0,0,0,0,0,0,58,62582,180,27180,65535,128,57,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
3389,81202509,488,256,169824,32256,962,105,533.5,285.7,703,86,394.5,205.7,2488.5931,9.1622785,109143.2,110136.2,81202509,22617,81202509,109143.2,110136.2,81202509,22617,81202509,109143.2,110136.2,81202509,22617,1,0,0,0,9760,5120,6.00967,3.15261,86,962,271.6,184.9,25436767.0,0,0,1,1,0,0,0,0,1.0,271.6,533.5,394.5,9760,0,0,0,0,0,0,488,169824,256,32256,64,512,487,20,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - XSS
110,103946905,347,347,438608,37129,1332,1325,1328.5,2.3,685,67,376.0,206.0,4576.7308,6.6764855,149779.4,98761.8,103946905,146266,103946905,149779.4,98761.8,103946905,146266,103946905,149779.4,98761.8,103946905,146266,0,0,0,0,6940,6940,3.33824,3.33824,67,1332,685.5,578.5,232255601.5,1,1,0,0,1,0,0,0,1.0,685.5,1328.5,376.0,6940,0,0,0,0,0,0,347,438608,347,37129,65535,31,346,20,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
3389,41638599,672,357,938112,286314,304,304,304.0,0.0,1451,173,812.0,426.0,29406.0326,24.712647,40465.1,25054.5,41638599,24686,41638599,40465.1,25054.5,41638599,24686,41638599,40465.1,25054.5,41638599,24686,1,0,0,0,13440,7140,16.13887,8.57378,173,1451,1189.9,633.4,412867476.0,1,0,0,1,1,0,0,0,1.0,1189.9,304.0,812.0,13440,0,0,0,0,0,0,672,938112,357,286314,64,31,671,20,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Sql Injection
22,45866539,785,248,339905,114824,321,79,200.0,80.7,158,75,116.5,27.7,9914.1773,22.521865,44401.3,74987.4,45866539,6628,45866539,44401.3,74987.4,45866539,6628,45866539,44401.3,74987.4,45866539,6628,1,0,0,0,15700,4960,17.11487,5.40699,75,321,440.2,217.9,49043036.4,0,1,0,1,0,0,0,0,0.0,440.2,200.0,116.5,15700,0,0,0,0,0,0,785,339905,248,114824,8192,31,784,20,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
8080,5864299,421,186,599925,90396,949,625,787.0,108.0,583,459,521.0,41.3,117715.86,103.5076827,9661.1,4521.5,5864299,3918,5864299,9661.1,4521.5,5864299,3918,5864299,9661.1,4521.5,5864299,3918,1,0,0,0,8420,3720,71.79034,31.71735,459,949,1137.3,839.4,427709723.0,1,1,0,1,1,0,0,0,0.0,1137.3,787.0,521.0,8420,0,0,0,0,0,0,421,599925,186,90396,255,65535,420,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
21,56191705,166,102,212148,28866,552,53,302.5,166.3,1313,984,1148.5,109.7,4289.1384,4.7693872,209670.5,366553.1,56191705,145369,56191705,209670.5,366553.1,56191705,145369,56191705,209670.5,366553.1,56191705,145369,0,0,0,0,3320,2040,2.95417,1.81521,53,1313,899.3,683.9,125344371.4,0,0,0,0,0,0,0,0,1.0,899.3,302.5,1148.5,3320,0,0,0,0,0,0,166,212148,102,28866,512,31,165,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
443,12309587,228,230,172140,12420,889,54,471.5,278.3,811,514,662.5,99.0,14993.1919,37.2067722,26876.8,20101.8,12309587,12653,12309587,26876.8,20101.8,12309587,12653,12309587,26876.8,20101.8,12309587,12653,0,0,0,0,4560,4600,18.52215,18.68462,54,889,403.0,348.7,55699734.5,0,1,0,0,1,0,0,0,1.0,403.0,471.5,662.5,4560,0,0,0,0,0,0,228,172140,230,12420,65535,329,227,20,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
8080,71,1,2,1007,2850,324,240,282.0,28.0,918,630,774.0,96.0,54323943.662,42253.5211268,23.7,0.2,71,2,71,23.7,0.2,71,2,71,23.7,0.2,71,2,0,0,0,0,20,40,14084.50704,28169.01408,240,918,1285.7,614.3,1132216.3,0,1,0,0,1,0,0,0,2.0,1285.7,282.0,774.0,20,0,0,0,0,0,0,1,1007,2,2850,32,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
110,25,2,3,2696,3825,976,64,520.0,304.0,227,214,220.5,4.3,260840000.0,200000.0,5.0,9.1,25,4,25,5.0,9.1,25,4,25,5.0,9.1,25,4,1,0,0,0,40,60,80000.0,120000.0,64,976,1304.2,225.8,254928.2,0,0,0,1,1,0,0,0,2.0,1304.2,520.0,220.5,40,0,0,0,0,0,0,2,2696,3,3825,128,128,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
3389,55910757,192,340,270336,59500,1112,738,925.0,124.7,138,134,136.0,1.3,5899.3299,9.5151636,105095.4,114361.0,55910757,103076,55910757,105095.4,114361.0,55910757,103076,55910757,105095.4,114361.0,55910757,103076,0,0,0,0,3840,6800,3.43404,6.08112,134,1112,620.0,396.3,83556050.6,0,1,1,0,1,0,0,0,2.0,620.0,925.0,136.0,3840,0,0,0,0,0,0,192,270336,340,59500,64,0,191,20,0.0,0.0,0,0,0.0,0.0,0,0,Heartbleed
22,105833366,70,176,37310,236720,1326,212,769.0,371.3,1191,680,935.5,170.3,2589.259,2.3244087,430216.9,114790.1,105833366,184706,105833366,430216.9,114790.1,105833366,184706,105833366,430216.9,114790.1,105833366,184706,1,0,0,0,1400,3520,0.66142,1.66299,212,1326,1113.9,810.6,161643691.5,1,0,1,1,0,0,0,0,3.0,1113.9,769.0,935.5,1400,0,0,0,0,0,0,70,37310,176,236720,29,8192,69,20,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Sql Injection
80,151,2,0,896,0,686,317,501.5,123.0,1055,815,935.0,80.0,5933774.8344,13245.0331126,75.5,149.4,151,69,151,75.5,149.4,151,69,0,0,0,0,0,0,0,0,0,40,0,13245.03311,0.0,317,1055,448.0,448.0,401408.0,1,1,0,0,1,0,0,0,0.0,448.0,501.5,935.0,40,0,0,0,0,0,0,2,896,0,0,65535,329,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,16706753,377,223,323843,200700,831,347,589.0,161.3,382,254,318.0,42.7,31397.0644,35.9136213,27844.6,38540.7,16706753,12037,16706753,27844.6,38540.7,16706753,12037,16706753,27844.6,38540.7,16706753,12037,0,0,0,0,7540,4460,22.56573,13.3479,254,831,874.2,205.2,25273664.1,1,0,1,0,1,0,0,0,1.0,874.2,589.0,318.0,7540,0,0,0,0,0,0,377,323843,223,200700,512,256,376,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
19017,13770459,82,167,114226,101035,667,456,561.5,70.3,1234,872,1053.0,120.7,15632.086,18.0821859,55303.0,18431.9,13770459,29091,13770459,55303.0,18431.9,13770459,29091,13770459,55303.0,18431.9,13770459,29091,1,0,0,0,1640,3340,5.95478,12.12741,456,1234,864.5,53.0,698805.1,1,1,0,1,1,0,0,0,2.0,864.5,561.5,1053.0,1640,0,0,0,0,0,0,82,114226,167,101035,0,29,81,20,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - XSS
22,48762795,526,383,752706,125241,103,18,60.5,28.3,1244,897,1070.5,115.7,18004.4438,18.6412612,53644.4,3733.5,48762795,4406,48762795,53644.4,3733.5,48762795,4406,48762795,53644.4,3733.5,48762795,4406,1,0,0,0,10520,7660,10.78691,7.85435,18,1244,965.8,690.3,433126871.5,0,1,0,1,0,0,0,0,1.0,965.8,60.5,1070.5,10520,0,0,0,0,0,0,526,752706,383,125241,65535,8192,525,20,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
445,49930791,455,390,89635,458250,321,271,296.0,16.7,751,407,579.0,114.7,10972.8885,16.9234251,59089.7,37153.9,49930791,18264,49930791,59089.7,37153.9,49930791,18264,49930791,59089.7,37153.9,49930791,18264,0,0,0,0,9100,7800,9.11261,7.81081,271,751,648.4,436.2,160801205.0,0,0,0,0,1,0,0,0,1.0,648.4,296.0,579.0,9100,0,0,0,0,0,0,455,89635,390,458250,512,29,454,20,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Sql Injection
54141,104013973,267,360,254451,158040,1293,584,938.5,236.3,1421,1005,1213.0,138.7,3965.7268,6.0280363,165891.5,66415.8,104013973,35580,104013973,165891.5,66415.8,104013973,35580,104013973,165891.5,66415.8,104013973,35580,1,0,0,0,5340,7200,2.56696,3.46107,584,1421,657.9,153.8,14824690.5,0,1,0,1,0,0,0,0,1.0,657.9,938.5,1213.0,5340,0,0,0,0,0,0,267,254451,360,158040,128,329,266,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
110,282,5,2,3270,644,1346,356,851.0,330.0,740,520,630.0,73.3,13879432.6241,24822.6950355,40.3,18.1,282,12,282,40.3,18.1,282,12,282,40.3,18.1,282,12,0,0,0,0,100,40,17730.49645,7092.19858,356,1346,559.1,375.1,985125.1,0,0,1,0,1,0,0,0,0.0,559.1,851.0,630.0,100,0,0,0,0,0,0,5,3270,2,644,128,8192,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
31552,17417600,627,44,109098,27852,855,734,794.5,40.3,980,538,759.0,147.3,7862.7365,38.5242513,25957.7,21326.6,17417600,13416,17417600,25957.7,21326.6,17417600,13416,17417600,25957.7,21326.6,17417600,13416,0,0,0,0,12540,880,35.99807,2.52618,538,980,204.1,121.1,9837425.5,0,0,0,0,1,0,0,0,0.0,204.1,794.5,759.0,12540,0,0,0,0,0,0,627,109098,44,27852,512,329,626,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS GoldenEye
443,450,5,1,1520,886,1069,113,591.0,318.7,254,132,193.0,40.7,5346666.6667,13333.3333333,75.0,23.0,450,21,450,75.0,23.0,450,21,450,75.0,23.0,450,21,1,0,0,0,100,20,11111.11111,2222.22222,113,1069,401.0,105.7,66992.7,0,1,0,1,1,0,0,0,0.0,401.0,591.0,193.0,100,0,0,0,0,0,0,5,1520,1,886,64,128,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,36836195,129,320,85140,402560,1132,191,661.5,313.7,1029,345,687.0,228.0,13239.6954,12.1890982,82040.5,97104.5,36836195,76106,36836195,82040.5,97104.5,36836195,76106,36836195,82040.5,97104.5,36836195,76106,0,0,0,0,2580,6400,3.50199,8.68711,191,1132,1086.2,706.9,224399680.2,0,0,0,0,0,0,0,0,2.0,1086.2,661.5,687.0,2580,0,0,0,0,0,0,129,85140,320,402560,65535,256,128,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS GoldenEye
443,102939495,586,213,764730,278604,102,63,82.5,13.0,1284,1117,1200.5,55.7,10135.4101,7.7618411,128835.4,74639.9,102939495,125390,102939495,128835.4,74639.9,102939495,125390,102939495,128835.4,74639.9,102939495,125390,1,0,0,0,11720,4260,5.69266,2.06918,63,1284,1305.8,608.4,295767819.6,1,1,0,1,1,0,0,0,0.0,1305.8,82.5,1200.5,11720,0,0,0,0,0,0,586,764730,213,278604,0,31,585,20,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
21,55783807,496,237,226672,164952,1282,294,788.0,329.3,640,326,483.0,104.7,7020.3886,13.1400139,76103.4,111750.2,55783807,45268,55783807,76103.4,111750.2,55783807,45268,55783807,76103.4,111750.2,55783807,45268,0,0,0,0,9920,4740,8.89147,4.24854,294,1282,534.3,84.2,5196941.9,1,0,0,0,1,0,0,0,0.0,534.3,788.0,483.0,9920,0,0,0,0,0,0,496,226672,237,164952,29,256,495,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
21,33275110,145,49,20735,29106,826,630,728.0,65.3,856,254,555.0,200.7,1497.8463,5.8301836,171521.2,330242.1,33275110,41864,33275110,171521.2,330242.1,33275110,41864,33275110,171521.2,330242.1,33275110,41864,0,0,0,0,2900,980,4.35761,1.47257,254,856,256.9,43.1,361204.3,1,1,0,0,1,0,0,0,0.0,256.9,728.0,555.0,2900,0,0,0,0,0,0,145,20735,49,29106,256,256,144,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
22,3110671,93,201,99975,188136,533,220,376.5,104.3,1194,722,958.0,157.3,92620.2096,94.5133703,10580.5,1029.7,3110671,4609,3110671,10580.5,1029.7,3110671,4609,3110671,10580.5,1029.7,3110671,4609,0,0,0,0,1860,4020,29.89709,64.61628,220,1194,980.0,299.9,26436605.2,1,1,0,0,0,0,0,0,2.0,980.0,376.5,958.0,1860,0,0,0,0,0,0,93,99975,201,188136,64,329,92,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Slowhttptest
3389,49115281,47,205,6768,239235,1190,398,794.0,264.0,742,566,654.0,58.7,5008.6856,5.1307861,194901.9,112498.0,49115281,101279,49115281,194901.9,112498.0,49115281,101279,49115281,194901.9,112498.0,49115281,101279,0,0,0,0,940,4100,0.95693,4.17385,398,1190,976.2,922.5,214448040.0,1,1,0,0,0,0,0,0,4.0,976.2,794.0,654.0,940,0,0,0,0,0,0,47,6768,205,239235,128,65535,46,20,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
110,101329711,148,101,188404,105242,862,512,687.0,116.7,82,5,43.5,25.7,2897.926,2.4573247,406946.6,31671.8,101329711,374127,101329711,406946.6,31671.8,101329711,374127,101329711,406946.6,31671.8,101329711,374127,0,0,0,0,2960,2020,1.46058,0.99675,5,862,1179.3,334.0,27774772.1,1,1,1,0,0,0,0,0,1.0,1179.3,687.0,43.5,2960,0,0,0,0,0,0,148,188404,101,105242,128,31,147,20,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Sql Injection
445,82745295,758,153,951290,105264,1078,1043,1060.5,11.7,1090,1003,1046.5,29.0,12768.7502,11.0096894,90829.1,128748.4,82745295,39294,82745295,90829.1,128748.4,82745295,39294,82745295,90829.1,128748.4,82745295,39294,1,0,0,0,15160,3060,9.16064,1.84905,1003,1090,1159.8,928.7,785686051.2,1,0,0,1,0,0,0,0,0.0,1159.8,1060.5,1046.5,15160,0,0,0,0,0,0,758,951290,153,105264,8192,256,757,20,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
